"date","code","region","name","AE_att_T1","AE_att_T2","AE_att_T3","AE_att_tot","AE_more4_T1","AE_more4_T2","AE_more4_T3","AE_more4_tot","AE_per4_T1","AE_per4_all","Em_adm_AE_T1","Em_adm_AE_T2","Em_adm_AE_T34","Em_adm_AE_tot","Em_adm_other","Em_adm_tot","Em_pat_adm_more4","Em_pat_adm_more12","time_period","file_name","day_num"
2025-02-01,"RRF","NHS England North West","Wrightington, Wigan And Leigh NHS Foundation Trust",6655,0,4556,11211,3542,0,73,3615,0.467768595041322,0.677548835964678,1981,0,0,1981,622,2603,1455,440,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RTK","NHS England South East","Ashford And St Peter's Hospitals NHS Foundation Trust",9225,0,0,9225,3070,0,0,3070,0.667208672086721,0.667208672086721,2499,0,0,2499,584,3083,753,289,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"NTV0B","NHS England South East","Ashford Walk-In-Centre",0,0,2144,2144,0,0,93,93,NA,0.956623134328358,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RWX","NHS England South East","Berkshire Healthcare NHS Foundation Trust",0,0,1173,1173,0,0,9,9,NA,0.9923273657289,0,0,23,23,0,23,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"Y02676","NHS England South East","Brighton Station Health Centre",0,0,1819,1819,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RXQ","NHS England South East","Buckinghamshire Healthcare NHS Trust",9887,1090,3215,14192,3010,0,86,3096,0.695559826034186,0.78184892897407,3892,768,0,4660,2063,6723,579,348,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RN7","NHS England South East","Dartford And Gravesham NHS Trust",10568,0,3847,14415,3504,0,16,3520,0.668433005299016,0.755809920221991,3014,0,0,3014,402,3416,981,497,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"Y00751","NHS England South East","East Berks Primary Care Ooh(Wam)",0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RVV","NHS England South East","East Kent Hospitals University NHS Foundation Trust",11788,0,11781,23569,5878,0,441,6319,0.501357312521208,0.731893589036446,2602,0,476,3078,477,3555,1523,1177,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RXC","NHS England South East","East Sussex Healthcare NHS Trust",8773,0,3887,12660,3415,0,115,3530,0.610737490026217,0.721169036334913,2799,0,0,2799,496,3295,295,76,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"NDJ","NHS England South East","First Community Health And Care Cic",0,0,1941,1941,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RDU","NHS England South East","Frimley Health NHS Foundation Trust",19788,936,11742,32466,8753,1,297,9051,0.557661208813422,0.721216041397154,5632,0,0,5632,100,5732,1677,472,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RW1","NHS England South East","Hampshire And Isle Of Wight Healthcare NHS Foundation Trust",0,0,2518,2518,0,0,37,37,NA,0.985305798252581,0,0,0,0,119,119,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RN5","NHS England South East","Hampshire Hospitals NHS Foundation Trust",9858,86,2765,12709,4319,0,96,4415,0.561878677216474,0.652608387756708,3947,10,23,3980,1250,5230,549,147,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"R1F","NHS England South East","Isle Of Wight NHS Trust",4158,318,1293,5769,1686,0,0,1686,0.594516594516595,0.707748309932397,1161,0,0,1161,103,1264,275,68,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RYY","NHS England South East","Kent Community Health NHS Foundation Trust",0,0,2368,2368,0,0,15,15,NA,0.99366554054054,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RWF","NHS England South East","Maidstone And Tunbridge Wells NHS Trust",17683,0,2205,19888,3461,0,15,3476,0.804275292653961,0.825221238938053,4950,0,0,4950,914,5864,1006,189,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RPA","NHS England South East","Medway NHS Foundation Trust",7971,0,7341,15312,2814,0,623,3437,0.646970267218668,0.7755355276907,1577,0,0,1577,459,2036,976,707,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RNU","NHS England South East","Oxford Health NHS Foundation Trust",0,0,3103,3103,0,0,270,270,NA,0.912987431517886,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RTH","NHS England South East","Oxford University Hospitals NHS Foundation Trust",12741,1621,2228,16590,4849,0,2,4851,0.61941762812966,0.707594936708861,3945,102,6,4053,4035,8088,836,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"AQN04","NHS England South East","Phl Lymington Utc",0,0,2559,2559,0,0,1,1,NA,0.999609222352481,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RHU","NHS England South East","Portsmouth Hospitals University National Health Service Trust",11079,850,3368,15297,4719,9,80,4808,0.57405903059843,0.685690004576061,2887,0,0,2887,2536,5423,1473,346,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"NTP11","NHS England South East","Practice Plus Group Hospital - Southampton",0,0,4752,4752,0,0,260,260,NA,0.945286195286195,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"NTPAD","NHS England South East","Practice Plus Group Surgical Centre - St Marys Portsmouth",0,0,5253,5253,0,0,115,115,NA,0.97810774795355,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RPC","NHS England South East","Queen Victoria Hospital NHS Foundation Trust",0,0,1197,1197,0,0,6,6,NA,0.994987468671679,0,0,3,3,471,474,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"Y07709","NHS England South East","Reading Urgent Care Centre",0,0,1843,1843,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RHW","NHS England South East","Royal Berkshire NHS Foundation Trust",10312,2279,2057,14648,4047,15,0,4062,0.607544608223429,0.722692517749863,2192,1,0,2193,405,2598,540,12,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RA2","NHS England South East","Royal Surrey County Hospital NHS Foundation Trust",6905,0,1262,8167,2037,0,0,2037,0.704996379435192,0.750581608913922,2342,0,0,2342,1039,3381,313,1,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"NQT51","NHS England South East","Station Plaza Health Centre",0,0,1079,1079,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RTP","NHS England South East","Surrey And Sussex Healthcare NHS Trust",9094,0,0,9094,3108,0,0,3108,0.658236199692105,0.658236199692105,2785,0,0,2785,874,3659,1020,661,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RDR","NHS England South East","Sussex Community NHS Foundation Trust",0,0,10491,10491,0,0,101,101,NA,0.990372700409875,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RHM","NHS England South East","University Hospital Southampton NHS Foundation Trust",11083,1122,0,12205,5037,159,0,5196,0.545520166020031,0.57427283900041,3568,17,0,3585,1465,5050,492,11,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RYR","NHS England South East","University Hospitals Sussex NHS Foundation Trust",25089,1239,1860,28188,9535,31,151,9717,0.619952967435928,0.655278842060451,7732,26,56,7814,1395,9209,1761,962,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"ACH01","NHS England South East","Whitstable Medical Practice",0,0,4995,4995,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"NTV0W","NHS England South East","Woking Walk In Centre",0,0,2412,2412,0,0,36,36,NA,0.985074626865672,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RJ8","NHS England South West","Cornwall Partnership NHS Foundation Trust",0,0,0,0,0,0,0,0,NA,NA,0,0,7,7,61,68,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RBD","NHS England South West","Dorset County Hospital NHS Foundation Trust",3812,0,3557,7369,1610,0,6,1616,0.577649527806925,0.780702944768625,1548,0,0,1548,493,2041,216,24,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RDY","NHS England South West","Dorset Healthcare University NHS Foundation Trust",0,0,0,0,0,0,0,0,NA,NA,0,0,5,5,0,5,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RTQ","NHS England South West","Gloucestershire Health And Care NHS Foundation Trust",0,0,6854,6854,0,0,56,56,NA,0.991829588561424,0,0,0,0,20,20,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RTE","NHS England South West","Gloucestershire Hospitals NHS Foundation Trust",11727,0,0,11727,4621,0,0,4621,0.605952076404878,0.605952076404878,2435,0,0,2435,2179,4614,801,423,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RN3","NHS England South West","Great Western Hospitals NHS Foundation Trust",4962,0,4772,9734,2388,0,288,2676,0.518742442563482,0.72508732278611,2201,0,0,2201,1323,3524,781,378,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RVJ","NHS England South West","North Bristol NHS Trust",7941,0,0,7941,3225,0,0,3225,0.593879863996978,0.593879863996978,2563,0,0,2563,2324,4887,915,536,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"L83087","NHS England South West","Okehampton Medical Centre",0,0,69,69,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"NQT5H","NHS England South West","Paulton Memorial Hospital",0,0,913,913,0,0,5,5,NA,0.994523548740416,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"REF","NHS England South West","Royal Cornwall Hospitals NHS Trust",5765,0,10121,15886,3114,0,487,3601,0.459843885516045,0.773322422258592,2361,0,35,2396,1046,3442,919,253,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RH8","NHS England South West","Royal Devon University Healthcare NHS Foundation Trust",12019,0,3969,15988,5267,0,17,5284,0.561777186121974,0.669502126594946,3104,0,0,3104,1787,4891,1465,79,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RD1","NHS England South West","Royal United Hospitals Bath NHS Foundation Trust",7674,0,0,7674,3269,0,0,3269,0.574016158457128,0.574016158457128,2305,0,12,2317,1594,3911,968,205,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RNZ","NHS England South West","Salisbury NHS Foundation Trust",4263,276,1584,6123,2008,0,0,2008,0.528970208773164,0.672056181610322,1202,0,0,1202,907,2109,529,52,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"NLX","NHS England South West","Sirona Care & Health",0,0,7829,7829,0,0,385,385,NA,0.950823860007664,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RH5","NHS England South West","Somerset NHS Foundation Trust",10816,0,8601,19417,5066,0,168,5234,0.531619822485207,0.730442395838698,2698,0,0,2698,1604,4302,846,271,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RYF","NHS England South West","South Western Ambulance Service NHS Foundation Trust",0,0,1648,1648,0,0,18,18,NA,0.989077669902912,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"AAH","NHS England South West","Tetbury Hospital Trust Ltd",0,0,545,545,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RA9","NHS England South West","Torbay And South Devon NHS Foundation Trust",5925,0,2819,8744,2701,0,22,2723,0.544135021097046,0.688586459286368,1931,0,0,1931,1093,3024,365,50,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RA7","NHS England South West","University Hospitals Bristol And Weston NHS Foundation Trust",13998,2114,0,16112,5660,175,0,5835,0.595656522360337,0.637847567030784,4689,11,0,4700,1483,6183,1782,664,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"R0D","NHS England South West","University Hospitals Dorset NHS Foundation Trust",11840,0,4341,16181,4892,0,0,4892,0.586824324324324,0.697670106915518,3751,1,0,3752,2204,5956,1235,275,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"RK9","NHS England South West","University Hospitals Plymouth NHS Trust",8072,131,4653,12856,4218,0,101,4319,0.477452923686819,0.664047915370255,2599,0,0,2599,1331,3930,1024,541,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-02-01,"AXG","NHS England South West","Wiltshire Health & Care",0,0,2090,2090,0,0,17,17,NA,0.991866028708134,0,0,0,0,0,0,0,0,"February 2025","February-2025-AE-by-provider-1zaQ6.xls",31
2025-01-01,"RC9","NHS England East Of England","Bedfordshire Hospitals NHS Foundation Trust",15468,0,9712,25180,7204,0,0,7204,0.534264287561417,0.713899920571882,4816,0,0,4816,2319,7135,105,22,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RGT","NHS England East Of England","Cambridge University Hospitals NHS Foundation Trust",10098,0,5846,15944,4662,0,42,4704,0.538324420677362,0.704967385850477,2710,0,33,2743,525,3268,1166,646,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RWH","NHS England East Of England","East And North Hertfordshire NHS Trust",8687,0,7191,15878,4818,0,28,4846,0.445378151260504,0.694797833480287,2953,0,2,2955,178,3133,615,340,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RDE","NHS England East Of England","East Suffolk And North Essex NHS Foundation Trust",12889,0,14577,27466,6231,0,288,6519,0.516564512374893,0.762652006116653,6166,0,413,6579,1107,7686,1865,885,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RY4","NHS England East Of England","Hertfordshire Community NHS Trust",0,0,1125,1125,0,0,37,37,NA,0.967111111111111,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"DT301","NHS England East Of England","Herts Urgent Care (Ascots Lane)",0,0,2063,2063,0,0,56,56,NA,0.972855065438682,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RGP","NHS England East Of England","James Paget University Hospitals NHS Foundation Trust",6535,0,1515,8050,3057,0,0,3057,0.53221117061974,0.620248447204969,1611,0,0,1611,498,2109,1062,456,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RAJ","NHS England East Of England","Mid And South Essex NHS Foundation Trust",28976,0,3905,32881,11070,0,247,11317,0.617959690778575,0.65581947021076,8794,0,198,8992,1398,10390,3698,451,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RD8","NHS England East Of England","Milton Keynes University Hospital NHS Foundation Trust",8432,0,4961,13393,3460,0,236,3696,0.58965844402277,0.724034943627268,2167,0,0,2167,464,2631,1025,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RM1","NHS England East Of England","Norfolk And Norwich University Hospitals NHS Foundation Trust",12018,0,8406,20424,4148,0,6,4154,0.654851056748211,0.796611829220525,2563,0,0,2563,1680,4243,1416,379,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RGN","NHS England East Of England","North West Anglia NHS Foundation Trust",14552,0,4436,18988,6162,0,151,6313,0.576553051126993,0.667526859068886,3744,0,48,3792,1647,5439,1467,883,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"Y02428","NHS England East Of England","Putnoe Walk In Centre",0,0,3234,3234,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RQW","NHS England East Of England","The Princess Alexandra Hospital NHS Trust",7889,0,2534,10423,4506,0,0,4506,0.428824946127519,0.56768684639739,1692,0,0,1692,224,1916,743,190,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RCX","NHS England East Of England","The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",6370,0,1131,7501,2953,0,0,2953,0.536420722135008,0.606319157445674,2035,0,0,2035,313,2348,387,122,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RWG","NHS England East Of England","West Hertfordshire Teaching Hospitals NHS Trust",8229,0,7492,15721,3010,0,92,3102,0.634220439907644,0.802684307614019,4215,0,0,4215,601,4816,947,28,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RGR","NHS England East Of England","West Suffolk NHS Foundation Trust",7481,0,669,8150,2959,0,0,2959,0.604464643764203,0.636932515337423,1829,0,0,1829,290,2119,1182,707,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"G0Q0L","NHS England London","Barking Hospital Utc",0,0,2777,2777,0,0,12,12,NA,0.995678790061217,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RF4","NHS England London","Barking, Havering And Redbridge University Hospitals NHS Trust",13814,2497,14157,30468,6286,360,143,6789,0.544954394092949,0.777176053564395,8389,0,0,8389,426,8815,1762,1064,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"R1H","NHS England London","Barts Health NHS Trust",25012,944,17880,43836,11280,14,1536,12830,0.549016472093395,0.707318185965873,4419,2,32,4453,1236,5689,2344,1319,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"AD913","NHS England London","Beckenham Beacon Ucc",0,0,3803,3803,0,0,33,33,NA,0.991322640021036,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RYX","NHS England London","Central London Community Healthcare NHS Trust",0,0,12482,12482,0,0,174,174,NA,0.986059926293863,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RQM","NHS England London","Chelsea And Westminster Hospital NHS Foundation Trust",20200,0,6169,26369,6626,0,160,6786,0.671980198019802,0.742652356934279,2841,0,0,2841,433,3274,1510,56,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RJ6","NHS England London","Croydon Health Services NHS Trust",12997,0,5212,18209,5139,0,0,5139,0.604601061783488,0.717776923499368,1209,0,0,1209,167,1376,730,441,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RVR","NHS England London","Epsom And St Helier University Hospitals NHS Trust",10999,351,1489,12839,3192,0,51,3243,0.709791799254478,0.747410234441935,1916,5,0,1921,167,2088,990,739,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RJ1","NHS England London","Guy's And St Thomas' NHS Foundation Trust",9690,724,6461,16875,3843,20,141,4004,0.603405572755418,0.762725925925926,2114,0,0,2114,358,2472,245,71,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"K6K0R","NHS England London","Harold Wood Polyclinic Utc",0,0,2825,2825,0,0,4,4,NA,0.99858407079646,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RQX","NHS England London","Homerton Healthcare NHS Foundation Trust",10961,0,0,10961,2378,0,0,2378,0.783048991880303,0.783048991880303,1836,0,0,1836,380,2216,375,24,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RYJ","NHS England London","Imperial College Healthcare NHS Trust",12227,3650,7672,23549,5362,21,417,5800,0.561462337449906,0.753705040553739,3722,1,0,3723,1219,4942,1207,551,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RJZ","NHS England London","King's College Hospital NHS Foundation Trust",15149,0,10034,25183,7186,0,387,7573,0.525645257112681,0.699281261168248,3632,0,0,3632,366,3998,2698,1279,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RAX","NHS England London","Kingston And Richmond NHS Foundation Trust",7258,0,7797,15055,3722,0,262,3984,0.487186552769358,0.735370308867486,2449,0,177,2626,340,2966,780,439,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RJ2","NHS England London","Lewisham And Greenwich NHS Trust",14126,0,10954,25080,7503,0,1298,8801,0.468851762707065,0.64908293460925,5055,0,0,5055,1338,6393,1986,834,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"R1K","NHS England London","London North West University Healthcare NHS Trust",13728,0,14754,28482,7460,0,162,7622,0.456585081585082,0.732392388174988,6525,0,0,6525,347,6872,1507,738,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RP6","NHS England London","Moorfields Eye Hospital NHS Foundation Trust",0,5778,0,5778,0,117,0,117,NA,0.979750778816199,0,1,0,1,220,221,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RAT","NHS England London","North East London NHS Foundation Trust",0,0,1674,1674,0,0,46,46,NA,0.972520908004779,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RAL","NHS England London","Royal Free London NHS Foundation Trust",25100,472,15445,41017,9985,5,944,10934,0.602191235059761,0.733427603188922,4965,0,55,5020,750,5770,3157,1939,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RAN","NHS England London","Royal National Orthopaedic Hospital NHS Trust",0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,45,45,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RJ7","NHS England London","St George's University Hospitals NHS Foundation Trust",9333,0,3322,12655,2745,0,0,2745,0.705882352941177,0.783089687870407,2575,0,0,2575,806,3381,1412,838,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RAS","NHS England London","The Hillingdon Hospitals NHS Foundation Trust",5973,0,6578,12551,3503,0,186,3689,0.413527540599364,0.706079196876743,1815,0,0,1815,74,1889,810,79,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"Y03218","NHS England London","The Pinn Unregistered Wic",0,0,897,897,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RRV","NHS England London","University College London Hospitals NHS Foundation Trust",13061,0,0,13061,3457,0,0,3457,0.735318888293392,0.735318888293392,1343,0,0,1343,251,1594,638,244,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"Y02147","NHS England London","Urgent Care Centre (Qms)",0,0,8228,8228,0,0,179,179,NA,0.978245017015071,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RKE","NHS England London","Whittington Health NHS Trust",9061,0,0,9061,2865,0,0,2865,0.683809734024942,0.683809734024942,1137,0,0,1137,48,1185,597,466,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NL7","NHS England Midlands","Assura Vertis Urgent Care Centres (Birmingham)",0,0,4432,4432,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"8J094","NHS England Midlands","Badger Ltd",0,0,1429,1429,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RQ3","NHS England Midlands","Birmingham Women's And Children's NHS Foundation Trust",4731,0,0,4731,744,0,0,744,0.842739378566899,0.842739378566899,967,0,0,967,161,1128,11,11,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RFS","NHS England Midlands","Chesterfield Royal Hospital NHS Foundation Trust",6756,0,5745,12501,3541,0,316,3857,0.475873297809355,0.691464682825374,2712,0,312,3024,694,3718,1616,392,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RYG","NHS England Midlands","Coventry And Warwickshire Partnership NHS Trust",0,0,0,0,0,0,0,0,NA,NA,0,0,4,4,81,85,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RY8","NHS England Midlands","Derbyshire Community Health Services NHS Foundation Trust",0,0,8066,8066,0,0,94,94,NA,0.988346144309447,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NNJ","NHS England Midlands","Dhu Health Care C.I.C",0,0,1813,1813,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"Y03007","NHS England Midlands","Erdington GP Health & Wellbeing Wic",0,0,2337,2337,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RLT","NHS England Midlands","George Eliot Hospital NHS Trust",6748,0,1527,8275,2378,0,19,2397,0.647599288678127,0.710332326283988,1130,0,0,1130,0,1130,790,224,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RNQ","NHS England Midlands","Kettering General Hospital NHS Foundation Trust",10159,0,8542,18701,3720,0,155,3875,0.633822226597106,0.79279182931394,1899,0,0,1899,327,2226,1388,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"C82038","NHS England Midlands","Latham House Medical Practice",0,0,305,305,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RY5","NHS England Midlands","Lincolnshire Community Health Services NHS Trust",0,0,7706,7706,0,0,273,273,NA,0.964573059953283,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NNJ0H","NHS England Midlands","Llr Ea - The Merlyn Vaz Health & Social Care Centre",0,0,2411,2411,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NNJ07","NHS England Midlands","Loughborough Urgent Care Centre",0,0,7843,7843,0,0,46,46,NA,0.994134897360704,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NNJ12","NHS England Midlands","Market Harborough",0,0,677,677,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
